None,ticker,date,closeadj
2971,WEC,2021-02-26,80.074
2972,WEC,2021-02-25,81.206
2973,WEC,2021-02-24,81.355
2974,WEC,2021-02-23,83.43
2975,WEC,2021-02-22,81.464
2976,WEC,2021-02-19,82.646
2977,WEC,2021-02-18,82.894
2978,WEC,2021-02-17,81.454
2979,WEC,2021-02-16,80.61
2980,WEC,2021-02-12,82.467
2981,WEC,2021-02-11,83.361
2982,WEC,2021-02-10,84.604
2983,WEC,2021-02-09,84.181
2984,WEC,2021-02-08,83.895
2985,WEC,2021-02-05,85.52
2986,WEC,2021-02-04,85.451
2987,WEC,2021-02-03,85.914
2988,WEC,2021-02-02,86.476
2989,WEC,2021-02-01,87.225
2990,WEC,2021-01-29,87.569
2991,WEC,2021-01-28,88.16
2992,WEC,2021-01-27,89.48
2993,WEC,2021-01-26,88.003
2994,WEC,2021-01-25,88.101
2995,WEC,2021-01-22,86.072
2996,WEC,2021-01-21,86.515
2997,WEC,2021-01-20,87.027
2998,WEC,2021-01-19,86.555
2999,WEC,2021-01-15,87.362
3000,WDC,2021-07-15,66.91
3001,WDC,2021-07-14,70.01
3002,WDC,2021-07-13,70.08
3003,WDC,2021-07-12,70.89
3004,WDC,2021-07-09,70.17
3005,WDC,2021-07-08,67.82
3006,WDC,2021-07-07,69.33
3007,WDC,2021-07-06,69.15
3008,WDC,2021-07-02,70.21
3009,WDC,2021-07-01,70.86
3010,WDC,2021-06-30,71.17
3011,WDC,2021-06-29,70.65
3012,WDC,2021-06-28,69.99
3013,WDC,2021-06-25,70.75
3014,WDC,2021-06-24,69.79
3015,WDC,2021-06-23,69.24
3016,WDC,2021-06-22,68.46
3017,WDC,2021-06-21,69.2
3018,WDC,2021-06-18,69.47
3019,WDC,2021-06-17,70.77
3020,WDC,2021-06-16,73.27
3021,WDC,2021-06-15,74.92
3022,WDC,2021-06-14,74.71
3023,WDC,2021-06-11,74.78
3024,WDC,2021-06-10,73.56
3025,WDC,2021-06-09,74.86
3026,WDC,2021-06-08,75.7
3027,WDC,2021-06-07,76.13
3028,WDC,2021-06-04,77.17
3029,WDC,2021-06-03,76.78
3030,WDC,2021-06-02,76.6
3031,WDC,2021-06-01,75.55
3032,WDC,2021-05-28,75.23
3033,WDC,2021-05-27,75.86
3034,WDC,2021-05-26,74.76
3035,WDC,2021-05-25,73.05
3036,WDC,2021-05-24,73.91
3037,WDC,2021-05-21,72.34
3038,WDC,2021-05-20,72.95
3039,WDC,2021-05-19,71.26
3040,WDC,2021-05-18,73.21
3041,WDC,2021-05-17,76.42
3042,WDC,2021-05-14,71.87
3043,WDC,2021-05-13,66.37
3044,WDC,2021-05-12,64.38
3045,WDC,2021-05-11,68.15
3046,WDC,2021-05-10,68.62
3047,WDC,2021-05-07,71.65
3048,WDC,2021-05-06,69.61
3049,WDC,2021-05-05,68.58
3050,WDC,2021-05-04,67.28
3051,WDC,2021-05-03,70.12
3052,WDC,2021-04-30,70.63
3053,WDC,2021-04-29,71.13
3054,WDC,2021-04-28,70.6
3055,WDC,2021-04-27,72.45
3056,WDC,2021-04-26,71.41
3057,WDC,2021-04-23,68.07
3058,WDC,2021-04-22,66.26
3059,WDC,2021-04-21,69.46
3060,WDC,2021-04-20,67.98
3061,WDC,2021-04-19,68.31
3062,WDC,2021-04-16,68.89
3063,WDC,2021-04-15,68.73
3064,WDC,2021-04-14,68.69
3065,WDC,2021-04-13,69.8
3066,WDC,2021-04-12,71.43
3067,WDC,2021-04-09,72.93
3068,WDC,2021-04-08,72.94
3069,WDC,2021-04-07,72.22
3070,WDC,2021-04-06,72.82
3071,WDC,2021-04-05,72.04
3072,WDC,2021-04-01,71.37
3073,WDC,2021-03-31,66.75
3074,WDC,2021-03-30,65.46
3075,WDC,2021-03-29,65.35
3076,WDC,2021-03-26,67.28
3077,WDC,2021-03-25,64.05
3078,WDC,2021-03-24,63.66
3079,WDC,2021-03-23,65.46
3080,WDC,2021-03-22,70.33
3081,WDC,2021-03-19,70.58
3082,WDC,2021-03-18,69.17
3083,WDC,2021-03-17,71.3
3084,WDC,2021-03-16,69.77
3085,WDC,2021-03-15,68.6
3086,WDC,2021-03-12,68.47
3087,WDC,2021-03-11,68.69
3088,WDC,2021-03-10,66.58
3089,WDC,2021-03-09,69.33
3090,WDC,2021-03-08,68.86
3091,WDC,2021-03-05,68.07
3092,WDC,2021-03-04,63.49
3093,WDC,2021-03-03,69.67
3094,WDC,2021-03-02,69.54
3095,WDC,2021-03-01,72.21
3096,WDC,2021-02-26,68.53
3097,WDC,2021-02-25,67.79
3098,WDC,2021-02-24,70.53
3099,WDC,2021-02-23,67.15
3100,WDC,2021-02-22,67.86
3101,WDC,2021-02-19,68.88
3102,WDC,2021-02-18,68.71
3103,WDC,2021-02-17,67.3
3104,WDC,2021-02-16,66.66
3105,WDC,2021-02-12,65.57
3106,WDC,2021-02-11,63.955
3107,WDC,2021-02-10,60.39
3108,WDC,2021-02-09,61.69
3109,WDC,2021-02-08,62.12
3110,WDC,2021-02-05,59.74
3111,WDC,2021-02-04,59.26
3112,WDC,2021-02-03,57.7
3113,WDC,2021-02-02,57.91
3114,WDC,2021-02-01,57.59
3115,WDC,2021-01-29,56.43
3116,WDC,2021-01-28,52.65
3117,WDC,2021-01-27,53.19
3118,WDC,2021-01-26,52.06
3119,WDC,2021-01-25,51.28
3120,WDC,2021-01-22,50.71
3121,WDC,2021-01-21,53.51
3122,WDC,2021-01-20,51.82
3123,WDC,2021-01-19,51.99
3124,WDC,2021-01-15,51.21
3125,WBA,2021-07-15,46.25
3126,WBA,2021-07-14,46.88
3127,WBA,2021-07-13,47.32
3128,WBA,2021-07-12,47.55
3129,WBA,2021-07-09,47.41
3130,WBA,2021-07-08,46.72
3131,WBA,2021-07-07,47.49
3132,WBA,2021-07-06,47.7
3133,WBA,2021-07-02,48.17
3134,WBA,2021-07-01,48.71
3135,WBA,2021-06-30,52.61
3136,WBA,2021-06-29,51.99
3137,WBA,2021-06-28,52.21
3138,WBA,2021-06-25,52.16
3139,WBA,2021-06-24,52.1
3140,WBA,2021-06-23,52.08
3141,WBA,2021-06-22,51.77
3142,WBA,2021-06-21,51.93
3143,WBA,2021-06-18,50.84
3144,WBA,2021-06-17,52.81
3145,WBA,2021-06-16,53.31
3146,WBA,2021-06-15,54.24
3147,WBA,2021-06-14,54.43
3148,WBA,2021-06-11,55.31
3149,WBA,2021-06-10,55.31
3150,WBA,2021-06-09,53.43
3151,WBA,2021-06-08,54.0
3152,WBA,2021-06-07,54.56
3153,WBA,2021-06-04,54.85
3154,WBA,2021-06-03,54.77
3155,WBA,2021-06-02,53.83
3156,WBA,2021-06-01,52.84
3157,WBA,2021-05-28,52.66
3158,WBA,2021-05-27,53.04
3159,WBA,2021-05-26,52.01
3160,WBA,2021-05-25,54.19
3161,WBA,2021-05-24,54.83
3162,WBA,2021-05-21,54.88
3163,WBA,2021-05-20,54.6
3164,WBA,2021-05-19,54.345
3165,WBA,2021-05-18,54.791
3166,WBA,2021-05-17,54.831
3167,WBA,2021-05-14,54.246
3168,WBA,2021-05-13,53.68
3169,WBA,2021-05-12,52.59
3170,WBA,2021-05-11,53.78
3171,WBA,2021-05-10,54.642
3172,WBA,2021-05-07,54.067
3173,WBA,2021-05-06,53.998
3174,WBA,2021-05-05,54.008
3175,WBA,2021-05-04,53.661
3176,WBA,2021-05-03,53.839
3177,WBA,2021-04-30,52.649
3178,WBA,2021-04-29,52.287
3179,WBA,2021-04-28,51.955
3180,WBA,2021-04-27,52.064
3181,WBA,2021-04-26,52.282
3182,WBA,2021-04-23,52.57
3183,WBA,2021-04-22,52.134
3184,WBA,2021-04-21,53.591
3185,WBA,2021-04-20,52.887
3186,WBA,2021-04-19,53.333
3187,WBA,2021-04-16,52.848
3188,WBA,2021-04-15,53.264
3189,WBA,2021-04-14,54.008
3190,WBA,2021-04-13,54.136
3191,WBA,2021-04-12,54.236
3192,WBA,2021-04-09,53.72
3193,WBA,2021-04-08,54.325
3194,WBA,2021-04-07,55.108
3195,WBA,2021-04-06,55.227
3196,WBA,2021-04-05,56.318
3197,WBA,2021-04-01,54.285
3198,WBA,2021-03-31,54.434
3199,WBA,2021-03-30,52.53
3200,WBA,2021-03-29,52.401
3201,WBA,2021-03-26,51.588
3202,WBA,2021-03-25,51.271
3203,WBA,2021-03-24,51.34
3204,WBA,2021-03-23,51.588
3205,WBA,2021-03-22,52.659
3206,WBA,2021-03-19,52.094
3207,WBA,2021-03-18,52.253
3208,WBA,2021-03-17,53.641
3209,WBA,2021-03-16,54.246
3210,WBA,2021-03-15,54.583
3211,WBA,2021-03-12,52.758
3212,WBA,2021-03-11,51.083
3213,WBA,2021-03-10,50.091
3214,WBA,2021-03-09,48.049
3215,WBA,2021-03-08,48.068
3216,WBA,2021-03-05,46.799
3217,WBA,2021-03-04,46.462
3218,WBA,2021-03-03,47.226
3219,WBA,2021-03-02,47.037
3220,WBA,2021-03-01,47.444
3221,WBA,2021-02-26,47.523
3222,WBA,2021-02-25,47.86
3223,WBA,2021-02-24,48.753
3224,WBA,2021-02-23,47.999
3225,WBA,2021-02-22,48.445
3226,WBA,2021-02-19,48.445
3227,WBA,2021-02-18,48.505
3228,WBA,2021-02-17,48.674
3229,WBA,2021-02-16,48.262
3230,WBA,2021-02-12,49.479
3231,WBA,2021-02-11,49.224
3232,WBA,2021-02-10,50.687
3233,WBA,2021-02-09,49.106
3234,WBA,2021-02-08,49.037
3235,WBA,2021-02-05,48.92
3236,WBA,2021-02-04,48.389
3237,WBA,2021-02-03,48.026
3238,WBA,2021-02-02,47.574
3239,WBA,2021-02-01,47.957
3240,WBA,2021-01-29,49.352
3241,WBA,2021-01-28,49.774
3242,WBA,2021-01-27,50.265
3243,WBA,2021-01-26,48.311
3244,WBA,2021-01-25,46.965
3245,WBA,2021-01-22,46.602
3246,WBA,2021-01-21,46.229
3247,WBA,2021-01-20,47.23
3248,WBA,2021-01-19,47.289
3249,WBA,2021-01-15,48.046
3250,WAT,2021-07-15,372.26
3251,WAT,2021-07-14,371.64
3252,WAT,2021-07-13,368.44
3253,WAT,2021-07-12,369.67
3254,WAT,2021-07-09,369.4
3255,WAT,2021-07-08,365.68
3256,WAT,2021-07-07,365.4
3257,WAT,2021-07-06,359.07
3258,WAT,2021-07-02,355.49
3259,WAT,2021-07-01,351.18
3260,WAT,2021-06-30,345.61
3261,WAT,2021-06-29,345.15
3262,WAT,2021-06-28,343.96
3263,WAT,2021-06-25,337.78
3264,WAT,2021-06-24,344.58
3265,WAT,2021-06-23,346.95
3266,WAT,2021-06-22,345.62
3267,WAT,2021-06-21,342.44
3268,WAT,2021-06-18,342.71
3269,WAT,2021-06-17,346.56
3270,WAT,2021-06-16,343.07
3271,WAT,2021-06-15,341.8
3272,WAT,2021-06-14,336.18
3273,WAT,2021-06-11,336.58
3274,WAT,2021-06-10,333.77
3275,WAT,2021-06-09,328.0
3276,WAT,2021-06-08,323.09
3277,WAT,2021-06-07,318.71
3278,WAT,2021-06-04,319.26
3279,WAT,2021-06-03,316.28
3280,WAT,2021-06-02,317.21
3281,WAT,2021-06-01,318.5
3282,WAT,2021-05-28,322.25
3283,WAT,2021-05-27,323.74
3284,WAT,2021-05-26,319.74
3285,WAT,2021-05-25,321.14
3286,WAT,2021-05-24,317.2
3287,WAT,2021-05-21,312.22
3288,WAT,2021-05-20,311.46
3289,WAT,2021-05-19,306.45
3290,WAT,2021-05-18,305.07
3291,WAT,2021-05-17,308.94
3292,WAT,2021-05-14,312.24
3293,WAT,2021-05-13,315.48
3294,WAT,2021-05-12,303.64
3295,WAT,2021-05-11,315.89
3296,WAT,2021-05-10,317.63
3297,WAT,2021-05-07,314.65
3298,WAT,2021-05-06,309.01
3299,WAT,2021-05-05,308.46
3300,WAT,2021-05-04,299.75
3301,WAT,2021-05-03,301.67
3302,WAT,2021-04-30,299.87
3303,WAT,2021-04-29,302.11
3304,WAT,2021-04-28,300.44
3305,WAT,2021-04-27,304.27
3306,WAT,2021-04-26,304.35
3307,WAT,2021-04-23,306.5
3308,WAT,2021-04-22,304.64
3309,WAT,2021-04-21,301.22
3310,WAT,2021-04-20,296.27
3311,WAT,2021-04-19,298.81
3312,WAT,2021-04-16,299.9
3313,WAT,2021-04-15,299.65
3314,WAT,2021-04-14,296.67
3315,WAT,2021-04-13,307.91
3316,WAT,2021-04-12,307.04
3317,WAT,2021-04-09,307.14
3318,WAT,2021-04-08,304.13
3319,WAT,2021-04-07,296.35
3320,WAT,2021-04-06,302.23
3321,WAT,2021-04-05,295.65
3322,WAT,2021-04-01,284.72
3323,WAT,2021-03-31,284.17
3324,WAT,2021-03-30,282.51
3325,WAT,2021-03-29,284.02
3326,WAT,2021-03-26,281.22
3327,WAT,2021-03-25,273.0
3328,WAT,2021-03-24,269.05
3329,WAT,2021-03-23,270.69
3330,WAT,2021-03-22,271.63
3331,WAT,2021-03-19,268.7
3332,WAT,2021-03-18,268.76
3333,WAT,2021-03-17,268.13
3334,WAT,2021-03-16,269.77
3335,WAT,2021-03-15,272.63
3336,WAT,2021-03-12,268.83
3337,WAT,2021-03-11,273.08
3338,WAT,2021-03-10,272.45
3339,WAT,2021-03-09,272.68
3340,WAT,2021-03-08,264.67
3341,WAT,2021-03-05,266.44
3342,WAT,2021-03-04,261.63
3343,WAT,2021-03-03,265.78
3344,WAT,2021-03-02,274.03
3345,WAT,2021-03-01,277.04
3346,WAT,2021-02-26,273.88
3347,WAT,2021-02-25,278.23
3348,WAT,2021-02-24,279.9
3349,WAT,2021-02-23,278.88
3350,WAT,2021-02-22,279.81
3351,WAT,2021-02-19,281.72
3352,WAT,2021-02-18,280.8
3353,WAT,2021-02-17,282.58
3354,WAT,2021-02-16,282.51
3355,WAT,2021-02-12,283.95
3356,WAT,2021-02-11,282.83
3357,WAT,2021-02-10,284.02
3358,WAT,2021-02-09,282.71
3359,WAT,2021-02-08,284.5
3360,WAT,2021-02-05,283.48
3361,WAT,2021-02-04,286.45
3362,WAT,2021-02-03,281.27
3363,WAT,2021-02-02,291.31
3364,WAT,2021-02-01,268.81
3365,WAT,2021-01-29,264.67
3366,WAT,2021-01-28,266.56
3367,WAT,2021-01-27,265.96
3368,WAT,2021-01-26,270.53
3369,WAT,2021-01-25,273.35
3370,WAT,2021-01-22,273.62
3371,WAT,2021-01-21,271.26
3372,WAT,2021-01-20,271.13
3373,WAT,2021-01-19,271.82
3374,WAT,2021-01-15,268.33
3375,WAB,2021-07-15,82.36
3376,WAB,2021-07-14,82.47
3377,WAB,2021-07-13,82.83
3378,WAB,2021-07-12,82.96
3379,WAB,2021-07-09,82.85
3380,WAB,2021-07-08,80.13
3381,WAB,2021-07-07,81.18
3382,WAB,2021-07-06,80.3
3383,WAB,2021-07-02,81.56
3384,WAB,2021-07-01,81.83
3385,WAB,2021-06-30,82.3
3386,WAB,2021-06-29,81.34
3387,WAB,2021-06-28,82.09
3388,WAB,2021-06-25,82.91
3389,WAB,2021-06-24,83.47
3390,WAB,2021-06-23,81.14
3391,WAB,2021-06-22,80.92
3392,WAB,2021-06-21,79.48
3393,WAB,2021-06-18,77.63
3394,WAB,2021-06-17,77.83
3395,WAB,2021-06-16,80.01
3396,WAB,2021-06-15,80.43
3397,WAB,2021-06-14,80.63
3398,WAB,2021-06-11,81.59
3399,WAB,2021-06-10,81.23
3400,WAB,2021-06-09,81.39
3401,WAB,2021-06-08,82.42
3402,WAB,2021-06-07,82.39
3403,WAB,2021-06-04,82.82
3404,WAB,2021-06-03,82.67
3405,WAB,2021-06-02,83.95
3406,WAB,2021-06-01,84.19
3407,WAB,2021-05-28,82.76
3408,WAB,2021-05-27,82.54
3409,WAB,2021-05-26,81.41
3410,WAB,2021-05-25,81.12
3411,WAB,2021-05-24,80.9
3412,WAB,2021-05-21,79.96
3413,WAB,2021-05-20,78.31
3414,WAB,2021-05-19,77.99
3415,WAB,2021-05-18,79.11
3416,WAB,2021-05-17,80.4
3417,WAB,2021-05-14,80.53
3418,WAB,2021-05-13,78.9
3419,WAB,2021-05-12,77.72
3420,WAB,2021-05-11,79.37
3421,WAB,2021-05-10,80.86
3422,WAB,2021-05-07,81.87
3423,WAB,2021-05-06,81.64
3424,WAB,2021-05-05,81.031
3425,WAB,2021-05-04,81.191
3426,WAB,2021-05-03,80.861
3427,WAB,2021-04-30,81.95
3428,WAB,2021-04-29,83.587
3429,WAB,2021-04-28,85.424
3430,WAB,2021-04-27,84.875
3431,WAB,2021-04-26,84.346
3432,WAB,2021-04-23,85.285
3433,WAB,2021-04-22,83.617
3434,WAB,2021-04-21,82.878
3435,WAB,2021-04-20,80.492
3436,WAB,2021-04-19,81.081
3437,WAB,2021-04-16,80.492
3438,WAB,2021-04-15,80.562
3439,WAB,2021-04-14,80.711
3440,WAB,2021-04-13,78.984
3441,WAB,2021-04-12,80.691
3442,WAB,2021-04-09,79.403
3443,WAB,2021-04-08,77.526
3444,WAB,2021-04-07,77.955
3445,WAB,2021-04-06,79.273
3446,WAB,2021-04-05,80.851
3447,WAB,2021-04-01,78.874
3448,WAB,2021-03-31,79.044
3449,WAB,2021-03-30,79.603
3450,WAB,2021-03-29,78.015
3451,WAB,2021-03-26,78.385
3452,WAB,2021-03-25,77.756
3453,WAB,2021-03-24,75.928
3454,WAB,2021-03-23,73.901
3455,WAB,2021-03-22,74.361
3456,WAB,2021-03-19,75.539
3457,WAB,2021-03-18,76.068
3458,WAB,2021-03-17,76.687
3459,WAB,2021-03-16,76.318
3460,WAB,2021-03-15,77.486
3461,WAB,2021-03-12,77.965
3462,WAB,2021-03-11,77.246
3463,WAB,2021-03-10,76.138
3464,WAB,2021-03-09,72.873
3465,WAB,2021-03-08,74.261
3466,WAB,2021-03-05,74.471
3467,WAB,2021-03-04,72.354
3468,WAB,2021-03-03,74.291
3469,WAB,2021-03-02,74.66
3470,WAB,2021-03-01,74.76
3471,WAB,2021-02-26,72.324
3472,WAB,2021-02-25,72.424
3473,WAB,2021-02-24,74.63
3474,WAB,2021-02-23,74.431
3475,WAB,2021-02-22,74.021
3476,WAB,2021-02-19,73.851
3477,WAB,2021-02-18,71.954
3478,WAB,2021-02-17,79.234
3479,WAB,2021-02-16,80.302
3480,WAB,2021-02-12,80.412
3481,WAB,2021-02-11,80.921
3482,WAB,2021-02-10,82.805
3483,WAB,2021-02-09,81.749
3484,WAB,2021-02-08,82.297
3485,WAB,2021-02-05,80.353
3486,WAB,2021-02-04,80.233
3487,WAB,2021-02-03,78.837
3488,WAB,2021-02-02,78.03
3489,WAB,2021-02-01,76.045
3490,WAB,2021-01-29,73.992
3491,WAB,2021-01-28,74.64
3492,WAB,2021-01-27,74.35
3493,WAB,2021-01-26,76.584
3494,WAB,2021-01-25,78.897
3495,WAB,2021-01-22,80.233
3496,WAB,2021-01-21,80.622
3497,WAB,2021-01-20,81.041
3498,WAB,2021-01-19,81.39
3499,WAB,2021-01-15,81.659
3500,VZ,2021-07-15,56.55
3501,VZ,2021-07-14,56.32
3502,VZ,2021-07-13,56.09
3503,VZ,2021-07-12,56.15
3504,VZ,2021-07-09,56.07
3505,VZ,2021-07-08,55.68
3506,VZ,2021-07-07,55.9
3507,VZ,2021-07-06,55.781
3508,VZ,2021-07-02,55.811
3509,VZ,2021-07-01,55.663
3510,VZ,2021-06-30,55.406
3511,VZ,2021-06-29,55.218
3512,VZ,2021-06-28,55.554
3513,VZ,2021-06-25,55.752
3514,VZ,2021-06-24,55.742
3515,VZ,2021-06-23,55.445
3516,VZ,2021-06-22,55.742
3517,VZ,2021-06-21,55.762
3518,VZ,2021-06-18,55.198
3519,VZ,2021-06-17,55.9
3520,VZ,2021-06-16,56.009
3521,VZ,2021-06-15,56.652
3522,VZ,2021-06-14,56.543
3523,VZ,2021-06-11,56.691
3524,VZ,2021-06-10,56.701
3525,VZ,2021-06-09,56.414
3526,VZ,2021-06-08,56.513
3527,VZ,2021-06-07,56.563
3528,VZ,2021-06-04,56.661
3529,VZ,2021-06-03,56.345
3530,VZ,2021-06-02,56.019
3531,VZ,2021-06-01,55.752
3532,VZ,2021-05-28,55.86
3533,VZ,2021-05-27,55.663
3534,VZ,2021-05-26,55.732
3535,VZ,2021-05-25,55.851
3536,VZ,2021-05-24,56.345
3537,VZ,2021-05-21,56.276
3538,VZ,2021-05-20,56.157
3539,VZ,2021-05-19,56.286
3540,VZ,2021-05-18,56.543
3541,VZ,2021-05-17,57.294
3542,VZ,2021-05-14,58.036
3543,VZ,2021-05-13,58.155
3544,VZ,2021-05-12,57.759
3545,VZ,2021-05-11,57.888
3546,VZ,2021-05-10,58.857
3547,VZ,2021-05-07,58.066
3548,VZ,2021-05-06,58.629
3549,VZ,2021-05-05,58.036
3550,VZ,2021-05-04,57.947
3551,VZ,2021-05-03,57.275
3552,VZ,2021-04-30,57.146
3553,VZ,2021-04-29,56.681
3554,VZ,2021-04-28,55.801
3555,VZ,2021-04-27,55.692
3556,VZ,2021-04-26,56.305
3557,VZ,2021-04-23,56.661
3558,VZ,2021-04-22,56.642
3559,VZ,2021-04-21,57.492
3560,VZ,2021-04-20,57.739
3561,VZ,2021-04-19,57.739
3562,VZ,2021-04-16,57.631
3563,VZ,2021-04-15,57.057
3564,VZ,2021-04-14,57.057
3565,VZ,2021-04-13,56.978
3566,VZ,2021-04-12,56.899
3567,VZ,2021-04-09,56.849
3568,VZ,2021-04-08,56.958
3569,VZ,2021-04-07,57.1
3570,VZ,2021-04-06,57.821
3571,VZ,2021-04-05,57.587
3572,VZ,2021-04-01,57.029
3573,VZ,2021-03-31,56.882
3574,VZ,2021-03-30,57.313
3575,VZ,2021-03-29,57.547
3576,VZ,2021-03-26,56.912
3577,VZ,2021-03-25,56.129
3578,VZ,2021-03-24,55.767
3579,VZ,2021-03-23,55.669
3580,VZ,2021-03-22,55.356
3581,VZ,2021-03-19,55.014
3582,VZ,2021-03-18,55.082
3583,VZ,2021-03-17,54.535
3584,VZ,2021-03-16,54.427
3585,VZ,2021-03-15,54.427
3586,VZ,2021-03-12,54.417
3587,VZ,2021-03-11,54.3
3588,VZ,2021-03-10,55.836
3589,VZ,2021-03-09,54.975
3590,VZ,2021-03-08,55.552
3591,VZ,2021-03-05,54.779
3592,VZ,2021-03-04,53.605
3593,VZ,2021-03-03,54.173
3594,VZ,2021-03-02,53.781
3595,VZ,2021-03-01,54.153
3596,VZ,2021-02-26,54.094
3597,VZ,2021-02-25,55.268
3598,VZ,2021-02-24,55.875
3599,VZ,2021-02-23,55.787
3600,VZ,2021-02-22,55.219
3601,VZ,2021-02-19,55.219
3602,VZ,2021-02-18,55.738
3603,VZ,2021-02-17,55.748
3604,VZ,2021-02-16,52.969
3605,VZ,2021-02-12,53.018
3606,VZ,2021-02-11,53.41
3607,VZ,2021-02-10,53.762
3608,VZ,2021-02-09,53.801
3609,VZ,2021-02-08,53.85
3610,VZ,2021-02-05,54.114
3611,VZ,2021-02-04,53.938
3612,VZ,2021-02-03,53.596
3613,VZ,2021-02-02,53.312
3614,VZ,2021-02-01,53.097
3615,VZ,2021-01-29,53.556
3616,VZ,2021-01-28,54.163
3617,VZ,2021-01-27,53.928
3618,VZ,2021-01-26,55.337
3619,VZ,2021-01-25,57.146
3620,VZ,2021-01-22,56.217
3621,VZ,2021-01-21,56.021
3622,VZ,2021-01-20,56.012
3623,VZ,2021-01-19,55.806
3624,VZ,2021-01-15,56.129
3625,VTRS,2021-07-15,13.88
3626,VTRS,2021-07-14,14.07
3627,VTRS,2021-07-13,13.92
3628,VTRS,2021-07-12,14.18
3629,VTRS,2021-07-09,14.31
3630,VTRS,2021-07-08,13.78
3631,VTRS,2021-07-07,14.03
3632,VTRS,2021-07-06,14.19
3633,VTRS,2021-07-02,14.71
3634,VTRS,2021-07-01,14.75
3635,VTRS,2021-06-30,14.29
3636,VTRS,2021-06-29,14.52
3637,VTRS,2021-06-28,14.38
3638,VTRS,2021-06-25,14.57
3639,VTRS,2021-06-24,14.36
3640,VTRS,2021-06-23,14.17
3641,VTRS,2021-06-22,14.22
3642,VTRS,2021-06-21,14.35
3643,VTRS,2021-06-18,14.26
3644,VTRS,2021-06-17,14.67
3645,VTRS,2021-06-16,15.22
3646,VTRS,2021-06-15,15.3
3647,VTRS,2021-06-14,15.63
3648,VTRS,2021-06-11,15.73
3649,VTRS,2021-06-10,15.79
3650,VTRS,2021-06-09,15.45
3651,VTRS,2021-06-08,15.49
3652,VTRS,2021-06-07,15.39
3653,VTRS,2021-06-04,15.39
3654,VTRS,2021-06-03,15.41
3655,VTRS,2021-06-02,15.46
3656,VTRS,2021-06-01,15.26
3657,VTRS,2021-05-28,15.24
3658,VTRS,2021-05-27,15.14
3659,VTRS,2021-05-26,15.16
3660,VTRS,2021-05-25,14.98
3661,VTRS,2021-05-24,15.36
3662,VTRS,2021-05-21,15.31
3663,VTRS,2021-05-20,15.479
3664,VTRS,2021-05-19,15.389
3665,VTRS,2021-05-18,15.936
3666,VTRS,2021-05-17,16.035
3667,VTRS,2021-05-14,15.886
3668,VTRS,2021-05-13,15.816
3669,VTRS,2021-05-12,15.608
3670,VTRS,2021-05-11,15.032
3671,VTRS,2021-05-10,14.933
3672,VTRS,2021-05-07,13.98
3673,VTRS,2021-05-06,13.831
3674,VTRS,2021-05-05,13.543
3675,VTRS,2021-05-04,13.304
3676,VTRS,2021-05-03,13.404
3677,VTRS,2021-04-30,13.205
3678,VTRS,2021-04-29,13.265
3679,VTRS,2021-04-28,13.364
3680,VTRS,2021-04-27,13.185
3681,VTRS,2021-04-26,13.453
3682,VTRS,2021-04-23,13.265
3683,VTRS,2021-04-22,13.265
3684,VTRS,2021-04-21,13.205
3685,VTRS,2021-04-20,13.016
3686,VTRS,2021-04-19,13.155
3687,VTRS,2021-04-16,13.304
3688,VTRS,2021-04-15,13.185
3689,VTRS,2021-04-14,13.116
3690,VTRS,2021-04-13,12.877
3691,VTRS,2021-04-12,13.165
3692,VTRS,2021-04-09,13.299
3693,VTRS,2021-04-08,13.195
3694,VTRS,2021-04-07,13.294
3695,VTRS,2021-04-06,13.731
3696,VTRS,2021-04-05,13.95
3697,VTRS,2021-04-01,13.801
3698,VTRS,2021-03-31,13.87
3699,VTRS,2021-03-30,14.049
3700,VTRS,2021-03-29,14.218
3701,VTRS,2021-03-26,14.258
3702,VTRS,2021-03-25,13.92
3703,VTRS,2021-03-24,13.91
3704,VTRS,2021-03-23,14.069
3705,VTRS,2021-03-22,14.684
3706,VTRS,2021-03-19,14.675
3707,VTRS,2021-03-18,14.486
3708,VTRS,2021-03-17,14.972
3709,VTRS,2021-03-16,14.426
3710,VTRS,2021-03-15,14.565
3711,VTRS,2021-03-12,14.258
3712,VTRS,2021-03-11,13.999
3713,VTRS,2021-03-10,13.96
3714,VTRS,2021-03-09,13.811
3715,VTRS,2021-03-08,13.731
3716,VTRS,2021-03-05,13.811
3717,VTRS,2021-03-04,13.493
3718,VTRS,2021-03-03,13.781
3719,VTRS,2021-03-02,14.188
3720,VTRS,2021-03-01,14.615
3721,VTRS,2021-02-26,14.744
3722,VTRS,2021-02-25,14.943
3723,VTRS,2021-02-24,15.191
3724,VTRS,2021-02-23,15.111
3725,VTRS,2021-02-22,15.389
3726,VTRS,2021-02-19,18.08
3727,VTRS,2021-02-18,18.14
3728,VTRS,2021-02-17,18.388
3729,VTRS,2021-02-16,18.204
3730,VTRS,2021-02-12,18.11
3731,VTRS,2021-02-11,18.11
3732,VTRS,2021-02-10,18.259
3733,VTRS,2021-02-09,18.338
3734,VTRS,2021-02-08,17.872
3735,VTRS,2021-02-05,17.767
3736,VTRS,2021-02-04,17.872
3737,VTRS,2021-02-03,17.961
3738,VTRS,2021-02-02,17.256
3739,VTRS,2021-02-01,17.321
3740,VTRS,2021-01-29,16.869
